Polska
72896
xMin,xMax,yMin,yMax
14.144,24.111,49.064,54.83
post_code,coordinates
05-300,52.204/21.533
05-300,52.154/21.451
05-300,52.139/21.616
05-300,52.22/21.572
05-300,52.158/21.56
05-300,52.174/21.629
05-300,52.196/21.511
05-300,52.129/21.558
05-300,52.141/21.584
05-300,52.208/21.635
05-300,52.157/21.54
05-300,52.158/21.609
05-300,52.154/21.619
05-300,52.175/21.648
05-300,52.151/21.56
05-300,52.179/21.666
05-300,52.171/21.496
05-300,52.151/21.47
05-300,52.13/21.489
05-300,52.168/21.648
05-300,52.22/21.517
05-300,52.124/21.534
05-300,52.138/21.535
05-300,52.15/21.541
05-300,52.131/21.544
05-300,52.144/21.546
05-300,52.231/21.565
05-300,52.181/21.679
05-304,52.29/21.546
05-304,52.241/21.54
05-304,52.271/21.467
05-304,52.296/21.453
05-304,52.301/21.511
05-304,52.317/21.545
05-304,52.274/21.51
05-304,52.322/21.542
05-304,52.299/21.586
05-304,52.244/21.597
05-304,52.271/21.484
05-304,52.281/21.438
05-304,52.281/21.592
05-304,52.262/21.558
05-304,52.286/21.435
05-304,52.258/21.553
05-304,52.318/21.575
05-304,52.296/21.532
05-304,52.281/21.491
05-304,52.276/21.536
05-304,52.247/21.581
05-304,52.318/21.505
05-304,52.265/21.53
05-304,52.266/21.602
05-304,52.26/21.504
05-304,52.248/21.51
05-304,52.235/21.579
05-304,52.286/21.527
05-304,52.3/21.408
05-306,52.233/21.621
05-306,52.219/21.676
05-306,52.258/21.723
05-306,52.191/21.716
05-306,52.262/21.623
05-306,52.23/21.605
05-306,52.264/21.659
05-306,52.213/21.732
05-306,52.223/21.638
05-306,52.245/21.657
05-306,52.247/21.699
05-306,52.215/21.712
05-306,52.272/21.749
05-306,52.212/21.675
05-306,52.237/21.679
05-306,52.283/21.722
05-306,52.24/21.689
05-306,52.197/21.733
05-306,52.255/21.647
05-306,52.226/21.726
05-306,52.264/21.758
05-306,52.288/21.746
05-306,52.21/21.697
05-306,52.201/21.672
05-306,52.199/21.694
05-306,52.232/21.737
05-307,52.32/21.678
05-307,52.364/21.664
05-307,52.297/21.623
05-307,52.346/21.717
05-307,52.368/21.696
05-307,52.3/21.758
05-307,52.278/21.682
05-307,52.309/21.595
05-307,52.294/21.666
05-307,52.347/21.644
05-307,52.341/21.673
05-307,52.328/21.639
05-307,52.319/21.63
05-307,52.344/21.597
05-307,52.306/21.646
05-307,52.378/21.691
05-307,52.322/21.71
05-307,52.366/21.732
05-307,52.316/21.716
05-307,52.333/21.707
05-307,52.278/21.624
05-307,52.349/21.696
05-307,52.38/21.719
05-307,52.355/21.693
05-307,52.281/21.705
05-307,52.356/21.724
05-307,52.339/21.746
05-307,52.329/21.604
05-307,52.302/21.708
05-307,52.346/21.735
05-307,52.29/21.619
05-307,52.382/21.734
05-307,52.355/21.75
05-307,52.347/21.796
05-307,52.292/21.751
05-307,52.347/21.781
05-307,52.31/21.73
05-307,52.364/21.708
05-307,52.35/21.758
05-307,52.294/21.731
05-310,52.21/21.811
05-310,52.195/21.808
05-310,52.193/21.751
05-310,52.226/21.753
05-310,52.179/21.885
05-310,52.234/21.859
05-310,52.239/21.838
05-310,52.2/21.77
05-310,52.222/21.901
05-310,52.251/21.821
05-310,52.233/21.812
05-310,52.279/21.782
05-310,52.201/21.82
05-310,52.211/21.927
05-310,52.208/21.758
05-310,52.24/21.784
05-310,52.195/21.909
05-310,52.203/21.905
05-310,52.253/21.761
05-310,52.245/21.828
05-310,52.274/21.77
05-310,52.253/21.781
05-310,52.192/21.824
05-310,52.254/21.8
05-310,52.257/21.796
05-310,52.24/21.767
05-310,52.223/21.762
05-310,52.213/21.778
05-310,52.289/21.786
05-310,52.21/21.862
05-311,52.196/21.44
05-311,52.205/21.419
05-311,52.188/21.478
05-311,52.177/21.417
05-311,52.181/21.47
05-311,52.217/21.422
05-311,52.201/21.465
05-311,52.223/21.47
05-311,52.258/21.42
05-311,52.258/21.457
05-311,52.177/21.482
05-311,52.215/21.448
05-311,52.208/21.5
05-311,52.254/21.481
05-311,52.238/21.475
05-311,52.244/21.489
05-311,52.232/21.443
05-311,52.201/21.49
05-311,52.168/21.479
05-311,52.168/21.439
05-311,52.238/21.429
05-317,52.071/21.901
05-317,52.078/21.938
05-317,52.07/21.849
05-317,52.065/21.783
05-317,52.052/21.855
05-317,52.095/21.907
05-317,52.08/21.832
05-317,52.076/21.869
05-317,52.063/21.818
05-317,52.079/21.799
05-317,52.168/21.8
05-317,52.17/21.888
05-317,52.14/21.85
05-317,52.154/21.834
05-317,52.151/21.899
05-317,52.161/21.856
05-317,52.183/21.847
05-317,52.152/21.807
05-317,52.11/21.831
05-319,52.146/21.738
05-319,52.154/21.702
05-319,52.105/21.717
05-319,52.078/21.738
05-319,52.076/21.715
05-319,52.174/21.728
05-319,52.153/21.669
05-319,52.097/21.797
05-319,52.104/21.748
05-319,52.11/21.789
05-319,52.09/21.756
05-319,52.101/21.778
05-319,52.161/21.754
05-319,52.121/21.695
05-319,52.133/21.767
05-319,52.164/21.663
05-319,52.148/21.77
05-319,52.085/21.782
05-319,52.14/21.663
05-320,52.161/21.866
05-320,52.164/21.799
05-320,52.151/21.807
05-320,52.182/21.842
05-320,52.141/21.844
05-320,52.135/21.795
05-320,52.11/21.826
05-320,52.155/21.838
05-320,52.12/21.921
05-320,52.175/21.796
05-320,52.17/21.89
05-320,52.125/21.853
05-320,52.132/21.808
05-320,52.173/21.774
05-320,52.097/21.819
05-320,52.138/21.827
05-320,52.154/21.892
05-320,52.141/21.903
05-320,52.151/21.855
05-326,52.361/21.482
05-326,52.357/21.387
05-326,52.329/21.421
05-326,52.325/21.484
05-326,52.333/21.438
05-326,52.354/21.414
05-326,52.338/21.409
05-326,52.337/21.363
05-326,52.297/21.379
05-326,52.359/21.436
05-326,52.311/21.432
05-326,52.332/21.344
05-326,52.307/21.35
05-326,52.346/21.459
05-326,52.315/21.405
05-326,52.327/21.45
05-326,52.368/21.468
05-326,52.34/21.424
05-326,52.305/21.456
05-326,52.359/21.353
05-326,52.319/21.364
05-326,52.326/21.47
05-326,52.319/21.386
05-326,52.363/21.415
05-326,52.295/21.356
05-326,52.312/21.477
05-332,52.116/21.541
05-332,52.093/21.622
05-332,52.113/21.591
05-332,52.054/21.602
05-332,52.027/21.635
05-332,52.069/21.661
05-332,52.118/21.58
05-332,52.074/21.609
05-332,52.113/21.653
05-332,52.095/21.672
05-332,52.089/21.597
05-332,52.066/21.634
05-332,52.119/21.66
05-332,52.077/21.563
05-332,52.117/21.63
05-332,52.041/21.594
05-332,52.089/21.696
05-332,52.114/21.61
05-332,52.089/21.578
05-332,52.095/21.659
05-332,52.122/21.623
05-332,52.087/21.587
05-332,52.069/21.585
05-332,52.031/21.614
05-332,52.065/21.669
05-332,52.059/21.702
05-332,52.099/21.552
05-332,52.052/21.66
05-332,52.055/21.679
05-332,52.119/21.676
05-332,52.048/21.628
05-332,52.13/21.607
05-332,52.105/21.569
05-332,52.07/21.69
05-332,52.091/21.547
05-332,52.11/21.68
05-332,52.045/21.65
05-332,52.08/21.671
05-332,52.099/21.572
05-334,52.025/21.803
05-334,52.037/21.73
05-334,52.057/21.757
05-334,52.021/21.867
05-334,52.021/21.699
05-334,52/21.866
05-334,52.04/21.694
05-334,52.02/21.729
05-334,52.006/21.76
05-334,51.987/21.807
05-334,52.044/21.814
05-334,52.001/21.73
05-334,51.99/21.777
05-334,51.985/21.789
05-334,52.029/21.668
05-334,52.063/21.819
05-334,52.066/21.786
05-334,52.08/21.805
05-340,52.064/21.483
05-340,52.107/21.494
05-340,52.041/21.531
05-340,52.05/21.493
05-340,52.048/21.447
05-340,52.072/21.439
05-340,52.087/21.479
05-340,52.039/21.458
05-340,52.108/21.435
05-340,52.069/21.522
05-340,52.11/21.458
05-340,52.042/21.435
05-340,52.017/21.479
05-340,52.043/21.56
05-340,52.084/21.504
05-340,52.088/21.464
05-340,52.021/21.506
05-340,52.058/21.563
05-340,52.024/21.473
05-340,52.104/21.522
05-340,52.052/21.525
05-340,52.071/21.457
05-340,52.074/21.552
05-340,52.058/21.435
05-340,52.033/21.486
05-340,52.101/21.517
05-340,52.062/21.436
05-340,52.06/21.452
05-400,52.113/21.274
05-400,52.065/21.484
05-400,52.019/21.513
05-400,52.019/21.486
05-408,52.139/21.424
05-408,52.137/21.388
05-408,52.133/21.458
05-408,52.115/21.383
05-408,52.125/21.391
05-408,52.133/21.372
05-408,52.127/21.43
05-408,52.162/21.418
05-408,52.117/21.428
05-408,52.123/21.441
05-410,52.148/21.218
05-420,52.133/21.227
05-430,52.092/21.363
05-430,52.058/21.388
05-430,52.072/21.356
05-430,52.038/21.382
05-430,52.099/21.341
05-430,52.011/21.367
05-430,52.086/21.384
05-430,52.012/21.47
05-430,52.091/21.415
05-430,52.082/21.358
05-430,52.089/21.397
05-430,52.008/21.41
05-430,52.051/21.363
05-430,52.103/21.395
05-430,52.034/21.352
05-462,52.172/21.306
05-462,52.201/21.272
05-462,52.19/21.347
05-462,52.149/21.351
05-462,52.207/21.293
05-462,52.15/21.371
05-462,52.164/21.352
05-462,52.192/21.289
05-462,52.156/21.282
05-462,52.183/21.311
05-462,52.19/21.312
05-462,52.178/21.374
05-462,52.206/21.308
05-462,52.153/21.311
05-462,52.154/21.326
05-462,52.144/21.328
05-462,52.198/21.25
05-462,52.22/21.27
05-480,52.08/21.248
05-480,52.013/21.312
05-480,52.055/21.22
05-480,52.05/21.244
05-480,52.009/21.238
05-480,52.023/21.289
05-480,52.006/21.278
05-480,52.062/21.256
05-480,51.983/21.263
05-480,52.059/21.28
05-480,52.037/21.27
05-480,52.049/21.291
05-480,52.037/21.298
05-480,52.031/21.236
05-480,51.992/21.243
05-480,52.048/21.264
05-480,52.025/21.239
05-500,52.07/21.017
05-500,52.1/21.046
05-500,52.091/21.002
05-500,52.096/20.974
05-500,52.099/20.987
05-500,52.088/21.067
05-500,52.055/21.05
05-500,52.083/20.999
05-500,52.095/21.057
05-500,52.066/21.052
05-500,52.061/21.076
05-500,52.075/20.987
05-500,52.113/20.971
05-500,52.103/21.064
05-500,52.1/21.004
05-500,52.077/21.054
05-500,52.389/19.523
05-500,52.499/19.495
05-500,52.419/19.316
05-501,52.067/20.984
05-502,52.066/20.97
05-502,52.046/20.979
05-502,52.038/21.011
05-502,52.01/20.962
05-502,52.057/20.981
05-502,52.036/20.994
05-502,52.036/21.023
05-502,52.002/20.985
05-502,52.024/21.004
05-502,52.01/21.002
05-502,52.031/20.982
05-503,52.03/20.948
05-503,52.031/20.926
05-503,52.037/20.957
05-503,52.051/20.934
05-503,52.06/20.912
05-503,52.058/20.932
05-503,52.044/20.948
05-503,52.043/20.9
05-503,52.054/20.906
05-503,52.076/21.055
05-504,51.981/20.955
05-504,52.005/20.907
05-504,51.996/20.923
05-504,51.977/20.916
05-504,52.012/20.889
05-504,51.989/20.889
05-504,52.012/20.94
05-504,51.991/20.902
05-504,52.022/20.91
05-505,51.959/21.075
05-505,51.941/20.958
05-505,51.948/21.076
05-505,51.952/20.949
05-505,51.922/20.972
05-505,51.962/20.96
05-505,51.949/21.06
05-505,51.957/21.034
05-505,51.944/20.985
05-505,51.929/20.981
05-505,51.942/20.935
05-505,51.968/21.075
05-505,51.914/20.972
05-505,51.954/21.007
05-505,51.961/21.041
05-505,51.957/20.994
05-505,51.943/21.042
05-505,51.949/21.017
05-505,51.935/21.013
05-505,51.936/21.039
05-505,51.962/21.002
05-505,51.973/20.948
05-505,51.963/21.062
05-506,52.09/20.94
05-506,52.092/20.908
05-506,52.074/20.941
05-506,52.067/20.929
05-506,52.109/20.93
05-506,52.115/20.941
05-506,52.081/20.967
05-507,52.031/21.184
05-508,52.108/21.043
05-509,52.102/21.05
05-509,52.095/21.057
05-510,52.077/21.068
05-510,52.058/21.093
05-510,52.079/21.098
05-510,52.102/21.066
05-510,52.048/21.136
05-510,52.051/21.121
05-510,52.055/21.154
05-510,52.089/21.167
05-510,52.09/21.192
05-515,52.1/21.009
05-520,52.109/21.125
05-520,52.059/21.155
05-520,52.07/21.156
05-520,52.052/21.122
05-520,52.093/21.159
05-520,52.094/21.119
05-520,52.06/21.173
05-520,52.109/21.182
05-520,52.044/21.171
05-520,52.047/21.138
05-520,52.093/21.182
05-520,52.104/21.165
05-520,52.047/21.164
05-520,52.08/21.201
05-520,52.135/21.153
05-520,52.048/21.191
05-520,52.121/21.169
05-520,52.082/21.147
05-520,52.127/21.145
05-520,52.065/21.185
05-520,52.088/21.193
05-520,52.126/21.167
05-520,52.065/21.152
05-520,52.055/21.098
05-520,52.095/21.076
05-530,51.991/21.079
05-530,51.961/21.087
05-530,51.958/21.228
05-530,51.977/21.165
05-530,51.998/21.104
05-530,51.941/21.189
05-530,51.982/21.205
05-530,51.931/21.219
05-530,51.95/21.136
05-530,51.974/21.103
05-530,51.997/21.198
05-530,51.927/21.198
05-530,51.903/21.216
05-530,51.987/21.119
05-530,51.999/21.088
05-530,52.034/21.209
05-530,51.95/21.155
05-530,51.954/21.114
05-530,51.942/21.156
05-530,52.014/21.206
05-530,51.959/21.191
05-530,51.953/21.095
05-530,51.969/21.129
05-530,51.995/21.174
05-530,51.968/21.147
05-530,51.922/21.229
05-530,51.949/21.175
05-530,51.945/21.256
05-530,51.946/21.186
05-530,51.927/21.238
05-530,51.959/21.159
05-530,51.99/21.14
05-530,51.944/21.259
05-530,51.911/21.219
05-530,51.936/21.253
05-530,51.951/21.266
05-532,52/21.159
05-532,52.041/21.109
05-532,52.019/21.131
05-532,52.038/21.084
05-532,52.008/21.168
05-532,52.024/21.091
05-532,52.033/21.127
05-532,52.044/21.121
05-532,52.024/21.084
05-532,52.008/21.191
05-540,51.993/21.061
05-540,52.004/21.043
05-540,51.991/21.037
05-540,52.024/21.037
05-540,51.975/21.013
05-540,51.97/21.051
05-540,51.98/21.056
05-540,51.988/21.008
05-540,52.01/21.067
05-552,52.082/20.882
05-552,52.052/20.885
05-552,52.03/20.86
05-552,52.068/20.865
05-552,52.042/20.853
05-552,52.08/20.899
05-552,52.058/20.848
05-552,52.055/20.877
05-552,52.052/20.826
05-552,52.033/20.873
05-552,52.03/20.829
05-552,52.053/20.863
05-552,52.046/20.843
05-552,52.034/20.866
05-552,52.032/20.831
05-555,51.984/20.834
05-555,52.001/20.869
05-555,52.009/20.81
05-555,52.011/20.853
05-555,51.971/20.756
05-555,51.952/20.923
05-555,51.957/20.836
05-555,51.981/20.776
05-555,51.959/20.781
05-555,52.012/20.835
05-555,51.939/20.857
05-555,51.98/20.803
05-555,51.979/20.872
05-555,51.996/20.816
05-555,51.972/20.855
05-555,51.953/20.736
05-555,51.94/20.907
05-555,51.94/20.875
05-555,51.978/20.89
05-555,51.965/20.882
05-555,51.969/20.714
05-555,51.98/20.848
05-555,51.951/20.881
05-555,51.968/20.827
05-555,51.953/20.87
05-555,51.95/20.909
05-555,51.979/20.914
05-555,51.979/20.728
05-555,52.001/20.788
05-555,51.991/20.795
05-555,51.96/20.731
05-555,51.971/20.894
05-555,51.965/20.733
05-555,51.959/20.702
05-555,51.99/20.905
05-555,51.937/20.84
05-555,51.986/20.884
05-600,51.863/20.871
05-600,51.913/20.899
05-600,51.881/20.874
05-600,51.908/20.853
05-600,51.892/20.87
05-600,51.919/20.926
05-600,51.91/20.953
05-600,51.832/20.904
05-600,51.883/20.931
05-600,51.887/20.849
05-600,51.893/20.826
05-600,51.863/20.921
05-600,51.872/20.845
05-600,51.873/20.786
05-600,51.921/20.854
05-600,51.851/20.994
05-600,51.852/20.963
05-600,51.918/20.872
05-600,51.88/20.816
05-600,51.846/20.873
05-600,51.83/20.877
05-600,51.897/20.888
05-600,51.868/20.898
05-600,51.84/20.857
05-600,51.925/20.879
05-600,51.866/20.809
05-600,51.898/20.903
05-600,51.867/20.828
05-600,51.875/20.897
05-600,51.854/20.904
05-600,51.898/20.958
05-600,51.855/20.923
05-600,51.884/20.893
05-600,51.891/20.905
05-600,51.871/20.957
05-600,51.84/20.892
05-600,51.919/20.83
05-600,51.892/20.924
05-600,51.865/20.956
05-600,51.834/20.861
05-600,51.925/20.907
05-604,51.821/20.945
05-604,51.809/20.996
05-604,51.797/20.952
05-604,51.836/20.965
05-604,51.816/20.9
05-604,51.813/20.932
05-604,51.822/20.992
05-604,51.836/21.062
05-604,51.794/20.933
05-604,51.76/20.994
05-604,51.774/20.969
05-604,51.797/21.008
05-604,51.815/21.056
05-604,51.795/20.973
05-604,51.758/20.959
05-604,51.834/21.082
05-604,51.836/20.941
05-604,51.83/20.921
05-604,51.816/21.028
05-604,51.831/21.013
05-604,51.843/21.025
05-604,51.772/20.937
05-604,51.775/20.994
05-604,51.744/20.988
05-604,51.779/21.031
05-604,51.836/21.047
05-604,51.824/21.068
05-604,51.776/20.978
05-604,51.77/21.004
05-604,51.752/20.974
05-604,51.761/20.98
05-604,51.783/20.969
05-604,51.763/21.011
05-604,51.776/20.952
05-604,51.785/20.98
05-604,51.771/21.041
05-610,51.728/20.853
05-610,51.757/20.877
05-610,51.75/20.82
05-610,51.757/20.921
05-610,51.713/20.8
05-610,51.771/20.826
05-610,51.729/20.792
05-610,51.765/20.858
05-610,51.742/20.843
05-610,51.749/20.897
05-610,51.762/20.83
05-610,51.736/20.904
05-610,51.694/20.814
05-610,51.699/20.844
05-610,51.722/20.914
05-610,51.736/20.928
05-610,51.747/20.946
05-610,51.738/20.947
05-610,51.713/20.912
05-610,51.722/20.895
05-610,51.704/20.896
05-620,51.779/20.695
05-620,51.81/20.623
05-620,51.829/20.708
05-620,51.796/20.617
05-620,51.81/20.701
05-620,51.775/20.719
05-620,51.815/20.73
05-620,51.737/20.683
05-620,51.836/20.631
05-620,51.816/20.575
05-620,51.765/20.716
05-620,51.797/20.749
05-620,51.762/20.613
05-620,51.809/20.668
05-620,51.841/20.685
05-620,51.839/20.611
05-620,51.826/20.667
05-620,51.75/20.614
05-620,51.852/20.676
05-620,51.765/20.696
05-620,51.761/20.645
05-620,51.757/20.706
05-620,51.831/20.642
05-620,51.787/20.653
05-620,51.841/20.65
05-620,51.802/20.652
05-620,51.754/20.669
05-620,51.745/20.639
05-620,51.787/20.719
05-620,51.778/20.656
05-620,51.774/20.621
05-620,51.842/20.729
05-620,51.828/20.656
05-620,51.798/20.69
05-620,51.819/20.683
05-620,51.772/20.601
05-620,51.756/20.631
05-620,51.771/20.689
05-620,51.756/20.591
05-620,51.746/20.718
05-620,51.791/20.663
05-620,51.824/20.674
05-620,51.796/20.725
05-620,51.738/20.654
05-620,51.749/20.736
05-620,51.825/20.626
05-620,51.773/20.671
05-620,51.779/20.646
05-620,51.789/20.59
05-620,51.764/20.682
05-620,51.767/20.598
05-622,51.781/20.772
05-622,51.795/20.859
05-622,51.852/20.836
05-622,51.823/20.812
05-622,51.813/20.751
05-622,51.765/20.778
05-622,51.849/20.75
05-622,51.828/20.834
05-622,51.829/20.748
05-622,51.813/20.798
05-622,51.794/20.882
05-622,51.84/20.751
05-622,51.802/20.776
05-622,51.778/20.888
05-622,51.85/20.8
05-622,51.785/20.897
05-622,51.819/20.866
05-622,51.772/20.912
05-622,51.838/20.818
05-622,51.797/20.815
05-622,51.825/20.778
05-622,51.811/20.887
05-622,51.764/20.758
05-622,51.804/20.809
05-622,51.831/20.843
05-622,51.801/20.835
05-622,51.853/20.8
05-622,51.775/20.745
05-622,51.81/20.839
05-622,51.8/20.905
05-622,51.791/20.905
05-622,51.862/20.743
05-622,51.789/20.829
05-622,51.78/20.832
05-622,51.851/20.775
05-622,51.86/20.779
05-622,51.857/20.739
05-640,51.632/20.693
05-640,51.694/20.722
05-640,51.707/20.738
05-640,51.723/20.743
05-640,51.654/20.785
05-640,51.656/20.759
05-640,51.707/20.696
05-640,51.673/20.703
05-640,51.634/20.718
05-640,51.644/20.742
05-640,51.656/20.653
05-640,51.747/20.774
05-640,51.652/20.803
05-640,51.737/20.766
05-640,51.716/20.779
05-640,51.693/20.747
05-640,51.634/20.664
05-640,51.637/20.729
05-640,51.671/20.736
05-640,51.706/20.667
05-640,51.726/20.681
05-640,51.649/20.686
05-640,51.658/20.712
05-640,51.646/20.641
05-640,51.676/20.669
05-640,51.681/20.689
05-640,51.719/20.713
05-640,51.699/20.777
05-640,51.717/20.696
05-640,51.679/20.76
05-640,51.739/20.733
05-640,51.73/20.658
05-640,51.729/20.697
05-640,51.694/20.662
05-640,51.726/20.71
05-640,51.658/20.63
05-640,51.707/20.766
05-640,51.059/21.383
05-640,51.7/20.759
05-640,51.619/20.677
05-650,51.928/21.095
05-650,51.93/21.108
05-650,51.901/21.086
05-650,51.896/21.113
05-650,51.92/21.115
05-650,51.905/21.108
05-650,51.85/21.13
05-650,51.861/21.115
05-650,51.92/21.055
05-650,51.901/21.136
05-650,51.87/21.102
05-650,51.876/21.055
05-650,51.896/21.127
05-650,51.912/21.184
05-650,51.879/21.197
05-650,51.899/21.19
05-650,51.874/21.088
05-650,51.89/21.072
05-650,51.877/21.129
05-650,51.912/21.144
05-650,51.923/21.141
05-650,51.925/21.15
05-650,51.923/21.076
05-650,51.846/21.141
05-650,51.889/21.053
05-650,51.908/21.173
05-650,51.853/21.088
05-650,51.859/21.059
05-650,51.853/21.024
05-650,51.878/21.181
05-650,51.888/21.143
05-650,51.916/21.141
05-650,51.905/21.057
05-650,51.925/21.18
05-650,51.869/21.14
05-650,51.929/21.133
05-650,51.89/21.115
05-650,51.879/21.158
05-650,51.885/21.156
05-650,51.862/21.037
05-650,51.854/21.072
05-650,51.884/21.151
05-650,51.873/21.036
05-650,51.909/21.163
05-650,51.881/21.168
05-650,51.869/21.064
05-650,51.898/21.171
05-650,51.867/21.166
05-650,51.887/21.024
05-650,51.924/21.044
05-651,51.896/21.02
05-651,51.909/20.993
05-651,51.884/20.968
05-651,51.879/20.998
05-651,51.876/21.01
05-651,51.887/21.025
05-651,51.889/21.005
05-651,51.921/21.021
05-651,51.922/21.007
05-651,51.898/20.972
05-651,51.922/21.034
05-651,51.865/21.002
05-652,51.935/20.821
05-652,51.923/20.785
05-652,51.942/20.796
05-652,51.891/20.72
05-652,51.895/20.758
05-652,51.896/20.784
05-652,51.891/20.654
05-652,51.906/20.777
05-652,51.92/20.687
05-652,51.912/20.71
05-652,51.946/20.776
05-652,51.874/20.654
05-652,51.93/20.739
05-652,51.865/20.677
05-652,51.888/20.699
05-652,51.895/20.672
05-652,51.91/20.731
05-652,51.918/20.751
05-652,51.927/20.716
05-652,51.922/20.668
05-652,51.868/20.762
05-652,51.875/20.727
05-652,51.891/20.692
05-652,51.882/20.748
05-652,51.887/20.67
05-652,51.907/20.752
05-652,51.94/20.75
05-652,51.91/20.686
05-652,51.932/20.765
05-652,51.941/20.689
05-652,51.903/20.735
05-652,51.889/20.776
05-652,51.917/20.702
05-652,51.867/20.742
05-652,51.86/20.703
05-652,51.94/20.704
05-652,51.873/20.7
05-652,51.911/20.803
05-652,51.932/20.683
05-652,51.9/20.72
05-652,51.902/20.806
05-660,51.789/21.184
05-660,51.704/21.022
05-660,51.841/21.209
05-660,51.828/21.271
05-660,51.838/21.174
05-660,51.842/21.11
05-660,51.765/21.091
05-660,51.761/21.122
05-660,51.834/21.261
05-660,51.793/21.124
05-660,51.83/21.242
05-660,51.88/21.24
05-660,51.824/21.145
05-660,51.877/21.225
05-660,51.747/21.106
05-660,51.863/21.248
05-660,51.819/21.197
05-660,51.852/21.252
05-660,51.721/21.043
05-660,51.802/21.228
05-660,51.814/21.259
05-660,51.732/21.081
05-660,51.74/21.072
05-660,51.859/21.209
05-660,51.814/21.076
05-660,51.729/21.059
05-660,51.801/21.092
05-660,51.837/21.145
05-660,51.799/21.139
05-660,51.826/21.223
05-660,51.842/21.225
05-660,51.712/21.047
05-660,51.82/21.101
05-660,51.821/21.175
05-660,51.749/21.044
05-660,51.746/21.072
05-660,51.741/21.092
05-660,51.718/21.057
05-660,51.751/21.061
05-660,51.752/21.081
05-660,51.782/21.108
